BTCUSDT,2021-07-17 00:00:00,31164.31000000
BTCUSDT,2021-07-18 12:00:00,31108.97000000
BTCUSDT,2021-07-19 12:00:00,30407.44000000
BTCUSDT,2021-07-20 00:00:00,31063.07000000
BTCUSDT,2021-07-21 00:00:00,29482.61000000
BTCUSDT,2021-07-24 20:00:00,33667.01000000
BTCUSDT,2021-07-26 00:00:00,39799.97000000
BTCUSDT,2021-07-26 16:00:00,40550.00000000
BTCUSDT,2021-07-27 00:00:00,36383.00000000
BTCUSDT,2021-07-29 16:00:00,39390.00000000
ETHUSDT,2021-01-02 16:00:00,787.69000000
ETHUSDT,2021-01-04 04:00:00,1162.97000000
ETHUSDT,2021-01-07 00:00:00,1224.11000000
ETHUSDT,2021-01-07 16:00:00,1289.00000000
ETHUSDT,2021-01-08 12:00:00,1273.75000000
ETHUSDT,2021-01-11 00:00:00,1010.91000000
ETHUSDT,2021-01-11 16:00:00,915.00000000
ETHUSDT,2021-01-13 00:00:00,987.48000000
ETHUSDT,2021-01-14 04:00:00,1086.70000000
ETHUSDT,2021-01-15 16:00:00,1069.42000000
ETHUSDT,2021-01-16 16:00:00,1298.00000000
ETHUSDT,2021-01-17 08:00:00,1165.00000000
ETHUSDT,2021-01-17 20:00:00,1269.02000000
ETHUSDT,2021-01-19 12:00:00,1438.30000000
ETHUSDT,2021-01-20 12:00:00,1235.42000000
ETHUSDT,2021-01-21 00:00:00,1390.00000000
ETHUSDT,2021-01-23 12:00:00,1195.90000000
ETHUSDT,2021-01-25 00:00:00,1475.00000000
ETHUSDT,2021-01-25 20:00:00,1293.69000000
ETHUSDT,2021-01-26 12:00:00,1244.56000000
ETHUSDT,2021-01-26 20:00:00,1374.22000000
ETHUSDT,2021-01-27 12:00:00,1207.00000000
ETHUSDT,2021-01-29 04:00:00,1285.35000000
ETHUSDT,2021-02-01 16:00:00,1300.00000000
ETHUSDT,2021-02-04 12:00:00,1554.44000000
ETHUSDT,2021-02-07 16:00:00,1490.46000000
ETHUSDT,2021-02-09 12:00:00,1712.19000000
ETHUSDT,2021-02-11 12:00:00,1819.00000000
ETHUSDT,2021-02-13 00:00:00,1871.72000000
ETHUSDT,2021-02-14 04:00:00,1850.00000000
ETHUSDT,2021-02-16 16:00:00,1724.00000000
ETHUSDT,2021-02-22 12:00:00,1551.00000000
ETHUSDT,2021-02-23 08:00:00,1355.00000000
ETHUSDT,2021-02-24 08:00:00,1712.70000000
ETHUSDT,2021-02-26 04:00:00,1400.00000000
ETHUSDT,2021-02-27 20:00:00,1523.48000000
ETHUSDT,2021-03-02 00:00:00,1602.90000000
ETHUSDT,2021-03-02 20:00:00,1455.52000000
ETHUSDT,2021-03-03 12:00:00,1656.94000000
ETHUSDT,2021-03-04 12:00:00,1602.53000000
ETHUSDT,2021-03-07 08:00:00,1696.00000000
ETHUSDT,2021-03-08 08:00:00,1664.96000000
ETHUSDT,2021-03-09 00:00:00,1859.61000000
ETHUSDT,2021-03-09 12:00:00,1798.20000000
ETHUSDT,2021-03-10 16:00:00,1870.20000000
ETHUSDT,2021-03-13 20:00:00,1944.30000000
ETHUSDT,2021-03-15 08:00:00,1730.00000000
ETHUSDT,2021-03-17 12:00:00,1741.18000000
ETHUSDT,2021-03-18 00:00:00,1850.00000000
ETHUSDT,2021-03-18 16:00:00,1832.09000000
ETHUSDT,2021-03-20 00:00:00,1800.86000000
ETHUSDT,2021-03-20 12:00:00,1868.83000000
ETHUSDT,2021-03-21 08:00:00,1747.00000000
ETHUSDT,2021-03-22 08:00:00,1807.51000000
ETHUSDT,2021-03-23 16:00:00,1721.17000000
ETHUSDT,2021-03-24 00:00:00,1647.52000000
ETHUSDT,2021-03-24 12:00:00,1740.86000000
ETHUSDT,2021-03-24 20:00:00,1536.92000000
ETHUSDT,2021-03-27 00:00:00,1718.48000000
ETHUSDT,2021-03-27 12:00:00,1666.41000000
ETHUSDT,2021-03-28 16:00:00,1661.40000000
ETHUSDT,2021-03-31 00:00:00,1862.55000000
ETHUSDT,2021-03-31 08:00:00,1768.15000000
ETHUSDT,2021-03-31 20:00:00,1947.29000000
ETHUSDT,2021-04-04 12:00:00,2091.83000000
ETHUSDT,2021-04-05 04:00:00,2002.15000000
ETHUSDT,2021-04-06 00:00:00,2151.00000000
ETHUSDT,2021-04-06 12:00:00,2044.65000000
ETHUSDT,2021-04-07 12:00:00,1930.01000000
ETHUSDT,2021-04-09 16:00:00,2047.57000000
ETHUSDT,2021-04-10 04:00:00,2200.00000000
ETHUSDT,2021-04-12 04:00:00,2203.46000000
ETHUSDT,2021-04-14 12:00:00,2293.09000000
ETHUSDT,2021-04-16 00:00:00,2548.29000000
ETHUSDT,2021-04-16 12:00:00,2300.00000000
ETHUSDT,2021-04-17 04:00:00,2495.00000000
ETHUSDT,2021-04-19 12:00:00,2080.00000000
ETHUSDT,2021-04-20 04:00:00,2055.00000000
ETHUSDT,2021-04-21 00:00:00,2362.98000000
ETHUSDT,2021-04-21 08:00:00,2235.16000000
ETHUSDT,2021-04-22 00:00:00,2313.46000000
ETHUSDT,2021-04-22 16:00:00,2644.47000000
ETHUSDT,2021-04-23 20:00:00,2378.03000000
